"scenario","model","eau_id","wmd_id","x_coord","y_coord","acquired_period","acquired_year","prevented_loss"
"rcp45_dry","myopic",33,"Arrowwood",-249094.022441765,2654512.51033152,NA,NA,0
"rcp45_dry","myopic",34,"Arrowwood",-230580.48561,2654512.51033152,NA,NA,0
"rcp45_dry","myopic",35,"Arrowwood",-212066.948778235,2654512.51033152,NA,NA,0
"rcp45_dry","myopic",36,"Arrowwood",-193553.41194647,2654512.51033152,4,2050,1251.00153999048
"rcp45_dry","myopic",37,"Arrowwood",-249094.022441765,2636027.29925109,NA,NA,0
"rcp45_dry","myopic",38,"Arrowwood",-230580.48561,2636027.29925109,NA,NA,0
"rcp45_dry","myopic",39,"Arrowwood",-212066.948778235,2636027.29925109,NA,NA,0
"rcp45_dry","myopic",40,"Arrowwood",-193553.41194647,2636027.29925109,NA,NA,0
"rcp45_dry","myopic",41,"Audubon",-434229.390759412,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",42,"Audubon",-415715.853927647,2839364.62113587,5,2060,2390.12717655424
"rcp45_dry","myopic",43,"Audubon",-397202.317095882,2839364.62113587,2,2030,8191.73409579599
"rcp45_dry","myopic",44,"Audubon",-434229.390759412,2820879.41005543,3,2040,4537.84916525415
"rcp45_dry","myopic",45,"Audubon",-415715.853927647,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",46,"Audubon",-397202.317095882,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",47,"Audubon",-378688.780264118,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",48,"Audubon",-434229.390759412,2802394.198975,NA,NA,0
"rcp45_dry","myopic",49,"Audubon",-415715.853927647,2802394.198975,NA,NA,0
"rcp45_dry","myopic",50,"Audubon",-397202.317095882,2802394.198975,NA,NA,0
"rcp45_dry","myopic",51,"Audubon",-378688.780264118,2802394.198975,NA,NA,0
"rcp45_dry","myopic",52,"Audubon",-434229.390759412,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",53,"Audubon",-415715.853927647,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",54,"Audubon",-397202.317095882,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",55,"Audubon",-378688.780264118,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",56,"Audubon",-471256.464422941,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",57,"Audubon",-452742.927591177,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",58,"Audubon",-434229.390759412,2765423.77681413,1,2020,2378.09714913499
"rcp45_dry","myopic",59,"Audubon",-415715.853927647,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",60,"Audubon",-397202.317095882,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",61,"Audubon",-378688.780264118,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",62,"Audubon",-360175.243432353,2765423.77681413,7,2080,457.346664616635
"rcp45_dry","myopic",63,"Audubon",-341661.706600588,2765423.77681413,5,2060,2112.82446139953
"rcp45_dry","myopic",64,"Audubon",-323148.169768824,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",65,"Audubon",-452742.927591177,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",66,"Audubon",-434229.390759412,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",67,"Audubon",-415715.853927647,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",68,"Audubon",-397202.317095882,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",69,"Audubon",-378688.780264118,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",70,"Audubon",-360175.243432353,2746938.5657337,1,2020,4858.54594322544
"rcp45_dry","myopic",71,"Audubon",-341661.706600588,2746938.5657337,3,2040,3919.23760062509
"rcp45_dry","myopic",72,"Audubon",-323148.169768824,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",73,"Audubon",-397202.317095882,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",74,"Audubon",-378688.780264118,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",75,"Audubon",-360175.243432353,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",76,"Audubon",-341661.706600588,2728453.35465326,5,2060,1397.54391878672
"rcp45_dry","myopic",77,"Audubon",-323148.169768824,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",78,"Audubon",-397202.317095882,2709968.14357283,8,2090,479.07223290756
"rcp45_dry","myopic",79,"Audubon",-378688.780264118,2709968.14357283,NA,NA,0
"rcp45_dry","myopic",328,"Crosby Lostwood",-582337.68541353,2894820.25437717,NA,NA,0
"rcp45_dry","myopic",329,"Crosby Lostwood",-563824.148581765,2894820.25437717,NA,NA,0
"rcp45_dry","myopic",330,"Crosby Lostwood",-545310.61175,2894820.25437717,NA,NA,0
"rcp45_dry","myopic",331,"Crosby Lostwood",-526797.074918235,2894820.25437717,NA,NA,0
"rcp45_dry","myopic",332,"Crosby Lostwood",-508283.538086471,2894820.25437717,NA,NA,0
"rcp45_dry","myopic",333,"Crosby Lostwood",-489770.001254706,2894820.25437717,NA,NA,0
"rcp45_dry","myopic",334,"Crosby Lostwood",-471256.464422941,2894820.25437717,NA,NA,0
"rcp45_dry","myopic",335,"Crosby Lostwood",-452742.927591177,2894820.25437717,NA,NA,0
"rcp45_dry","myopic",336,"Crosby Lostwood",-582337.68541353,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",337,"Crosby Lostwood",-563824.148581765,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",338,"Crosby Lostwood",-545310.61175,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",339,"Crosby Lostwood",-526797.074918235,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",340,"Crosby Lostwood",-508283.538086471,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",341,"Crosby Lostwood",-489770.001254706,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",342,"Crosby Lostwood",-471256.464422941,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",343,"Crosby Lostwood",-452742.927591177,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",344,"Crosby Lostwood",-582337.68541353,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",345,"Crosby Lostwood",-563824.148581765,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",346,"Crosby Lostwood",-545310.61175,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",347,"Crosby Lostwood",-526797.074918235,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",348,"Crosby Lostwood",-508283.538086471,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",349,"Crosby Lostwood",-489770.001254706,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",350,"Crosby Lostwood",-471256.464422941,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",351,"Crosby Lostwood",-452742.927591177,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",352,"Crosby Lostwood",-600851.222245294,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",353,"Crosby Lostwood",-582337.68541353,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",354,"Crosby Lostwood",-563824.148581765,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",355,"Crosby Lostwood",-545310.61175,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",356,"Crosby Lostwood",-526797.074918235,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",357,"Crosby Lostwood",-508283.538086471,2839364.62113587,9,2100,95.4416788389025
"rcp45_dry","myopic",358,"Crosby Lostwood",-489770.001254706,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",359,"Crosby Lostwood",-471256.464422941,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",360,"Crosby Lostwood",-452742.927591177,2839364.62113587,4,2050,1657.87088444262
"rcp45_dry","myopic",361,"Crosby Lostwood",-600851.222245294,2820879.41005543,6,2070,1179.10125607765
"rcp45_dry","myopic",362,"Crosby Lostwood",-582337.68541353,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",363,"Crosby Lostwood",-563824.148581765,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",364,"Crosby Lostwood",-545310.61175,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",365,"Crosby Lostwood",-526797.074918235,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",366,"Crosby Lostwood",-508283.538086471,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",367,"Crosby Lostwood",-489770.001254706,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",368,"Crosby Lostwood",-471256.464422941,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",369,"Crosby Lostwood",-452742.927591177,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",370,"Crosby Lostwood",-600851.222245294,2802394.198975,NA,NA,0
"rcp45_dry","myopic",371,"Crosby Lostwood",-563824.148581765,2802394.198975,NA,NA,0
"rcp45_dry","myopic",372,"Crosby Lostwood",-489770.001254706,2802394.198975,NA,NA,0
"rcp45_dry","myopic",373,"Crosby Lostwood",-471256.464422941,2802394.198975,NA,NA,0
"rcp45_dry","myopic",374,"Crosby Lostwood",-452742.927591177,2802394.198975,NA,NA,0
"rcp45_dry","myopic",375,"Crosby Lostwood",-489770.001254706,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",376,"Crosby Lostwood",-471256.464422941,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",377,"Crosby Lostwood",-452742.927591177,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",378,"Detroit Lakes",-63958.6541241174,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",379,"Detroit Lakes",-45445.1172923527,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",380,"Detroit Lakes",-63958.6541241174,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",381,"Detroit Lakes",-45445.1172923527,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",382,"Detroit Lakes",28609.0300347062,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",383,"Detroit Lakes",-63958.6541241174,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",384,"Detroit Lakes",-45445.1172923527,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",385,"Detroit Lakes",-26931.580460588,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",386,"Detroit Lakes",-8418.04362882324,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",387,"Detroit Lakes",10095.4932029415,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",388,"Detroit Lakes",28609.0300347062,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",389,"Detroit Lakes",-63958.6541241174,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",390,"Detroit Lakes",-45445.1172923527,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",391,"Detroit Lakes",-26931.580460588,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",392,"Detroit Lakes",-8418.04362882324,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",393,"Detroit Lakes",10095.4932029415,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",394,"Detroit Lakes",28609.0300347062,2728453.35465326,NA,NA,0
"rcp45_dry","myopic",395,"Detroit Lakes",-63958.6541241174,2709968.14357283,NA,NA,0
"rcp45_dry","myopic",396,"Detroit Lakes",-45445.1172923527,2709968.14357283,NA,NA,0
"rcp45_dry","myopic",397,"Detroit Lakes",-26931.580460588,2709968.14357283,NA,NA,0
"rcp45_dry","myopic",398,"Detroit Lakes",-8418.04362882324,2709968.14357283,NA,NA,0
"rcp45_dry","myopic",399,"Detroit Lakes",10095.4932029415,2709968.14357283,NA,NA,0
"rcp45_dry","myopic",400,"Detroit Lakes",28609.0300347062,2709968.14357283,NA,NA,0
"rcp45_dry","myopic",401,"Detroit Lakes",-45445.1172923527,2691482.93249239,NA,NA,0
"rcp45_dry","myopic",402,"Detroit Lakes",-26931.580460588,2691482.93249239,NA,NA,0
"rcp45_dry","myopic",403,"Detroit Lakes",-8418.04362882324,2691482.93249239,NA,NA,0
"rcp45_dry","myopic",404,"Detroit Lakes",10095.4932029415,2691482.93249239,NA,NA,0
"rcp45_dry","myopic",405,"Detroit Lakes",-45445.1172923527,2672997.72141196,NA,NA,0
"rcp45_dry","myopic",406,"Detroit Lakes",-26931.580460588,2672997.72141196,NA,NA,0
"rcp45_dry","myopic",407,"Detroit Lakes",-8418.04362882324,2672997.72141196,NA,NA,0
"rcp45_dry","myopic",408,"Detroit Lakes",10095.4932029415,2672997.72141196,NA,NA,0
"rcp45_dry","myopic",409,"Detroit Lakes",-45445.1172923527,2654512.51033152,NA,NA,0
"rcp45_dry","myopic",410,"Detroit Lakes",-26931.580460588,2654512.51033152,NA,NA,0
"rcp45_dry","myopic",411,"Detroit Lakes",-8418.04362882324,2654512.51033152,NA,NA,0
"rcp45_dry","myopic",412,"Detroit Lakes",10095.4932029415,2654512.51033152,NA,NA,0
"rcp45_dry","myopic",413,"Detroit Lakes",-45445.1172923527,2636027.29925109,NA,NA,0
"rcp45_dry","myopic",414,"Detroit Lakes",-26931.580460588,2636027.29925109,NA,NA,0
"rcp45_dry","myopic",415,"Devils Lake",-249094.022441765,2876335.04329674,5,2060,1887.61162614878
"rcp45_dry","myopic",416,"Devils Lake",-230580.48561,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",417,"Devils Lake",-212066.948778235,2876335.04329674,7,2080,1154.39841451845
"rcp45_dry","myopic",418,"Devils Lake",-193553.41194647,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",419,"Devils Lake",-175039.875114706,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",420,"Devils Lake",-156526.338282941,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",421,"Devils Lake",-138012.801451176,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",422,"Devils Lake",-119499.264619412,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",423,"Devils Lake",-100985.727787647,2876335.04329674,NA,NA,0
"rcp45_dry","myopic",424,"Devils Lake",-249094.022441765,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",425,"Devils Lake",-230580.48561,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",426,"Devils Lake",-212066.948778235,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",427,"Devils Lake",-193553.41194647,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",428,"Devils Lake",-175039.875114706,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",429,"Devils Lake",-156526.338282941,2857849.8322163,7,2080,368.89690628968
"rcp45_dry","myopic",430,"Devils Lake",-138012.801451176,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",431,"Devils Lake",-119499.264619412,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",432,"Devils Lake",-100985.727787647,2857849.8322163,NA,NA,0
"rcp45_dry","myopic",433,"Devils Lake",-249094.022441765,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",434,"Devils Lake",-230580.48561,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",435,"Devils Lake",-212066.948778235,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",436,"Devils Lake",-193553.41194647,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",437,"Devils Lake",-175039.875114706,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",438,"Devils Lake",-156526.338282941,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",439,"Devils Lake",-138012.801451176,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",440,"Devils Lake",-119499.264619412,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",441,"Devils Lake",-100985.727787647,2839364.62113587,NA,NA,0
"rcp45_dry","myopic",442,"Devils Lake",-286121.096105294,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",443,"Devils Lake",-267607.559273529,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",444,"Devils Lake",-249094.022441765,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",445,"Devils Lake",-230580.48561,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",446,"Devils Lake",-212066.948778235,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",447,"Devils Lake",-193553.41194647,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",448,"Devils Lake",-175039.875114706,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",449,"Devils Lake",-156526.338282941,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",450,"Devils Lake",-138012.801451176,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",451,"Devils Lake",-119499.264619412,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",452,"Devils Lake",-100985.727787647,2820879.41005543,NA,NA,0
"rcp45_dry","myopic",453,"Devils Lake",-286121.096105294,2802394.198975,NA,NA,0
"rcp45_dry","myopic",454,"Devils Lake",-267607.559273529,2802394.198975,NA,NA,0
"rcp45_dry","myopic",455,"Devils Lake",-249094.022441765,2802394.198975,NA,NA,0
"rcp45_dry","myopic",456,"Devils Lake",-230580.48561,2802394.198975,NA,NA,0
"rcp45_dry","myopic",457,"Devils Lake",-212066.948778235,2802394.198975,NA,NA,0
"rcp45_dry","myopic",458,"Devils Lake",-193553.41194647,2802394.198975,NA,NA,0
"rcp45_dry","myopic",459,"Devils Lake",-175039.875114706,2802394.198975,NA,NA,0
"rcp45_dry","myopic",460,"Devils Lake",-156526.338282941,2802394.198975,NA,NA,0
"rcp45_dry","myopic",461,"Devils Lake",-138012.801451176,2802394.198975,NA,NA,0
"rcp45_dry","myopic",462,"Devils Lake",-119499.264619412,2802394.198975,NA,NA,0
"rcp45_dry","myopic",463,"Devils Lake",-100985.727787647,2802394.198975,NA,NA,0
"rcp45_dry","myopic",464,"Devils Lake",-286121.096105294,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",465,"Devils Lake",-267607.559273529,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",466,"Devils Lake",-249094.022441765,2783908.98789456,4,2050,942.067402709732
"rcp45_dry","myopic",467,"Devils Lake",-230580.48561,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",468,"Devils Lake",-212066.948778235,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",469,"Devils Lake",-193553.41194647,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",470,"Devils Lake",-175039.875114706,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",471,"Devils Lake",-156526.338282941,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",472,"Devils Lake",-138012.801451176,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",473,"Devils Lake",-119499.264619412,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",474,"Devils Lake",-100985.727787647,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",475,"Devils Lake",-82472.1909558821,2783908.98789456,NA,NA,0
"rcp45_dry","myopic",476,"Devils Lake",-230580.48561,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",477,"Devils Lake",-212066.948778235,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",478,"Devils Lake",-193553.41194647,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",479,"Devils Lake",-175039.875114706,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",480,"Devils Lake",-156526.338282941,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",481,"Devils Lake",-138012.801451176,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",482,"Devils Lake",-119499.264619412,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",483,"Devils Lake",-100985.727787647,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",484,"Devils Lake",-82472.1909558821,2765423.77681413,NA,NA,0
"rcp45_dry","myopic",485,"Devils Lake",-175039.875114706,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",486,"Devils Lake",-156526.338282941,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",487,"Devils Lake",-138012.801451176,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",488,"Devils Lake",-119499.264619412,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",489,"Devils Lake",-100985.727787647,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",490,"Devils Lake",-82472.1909558821,2746938.5657337,NA,NA,0
"rcp45_dry","myopic",491,"Fergus Falls",-8418.04362882324,2636027.29925109,NA,NA,0
"rcp45_dry","myopic",492,"Fergus Falls",-45445.1172923527,2617542.08817065,NA,NA,0
"rcp45_dry","myopic",493,"Fergus Falls",-26931.580460588,2617542.08817065,NA,NA,0
"rcp45_dry","myopic",494,"Fergus Falls",-8418.04362882324,2617542.08817065,NA,NA,0
"rcp45_dry","myopic",495,"Fergus Falls",-45445.1172923527,2599056.87709022,NA,NA,0
"rcp45_dry","myopic",496,"Fergus Falls",-26931.580460588,2599056.87709022,NA,NA,0
"rcp45_dry","myopic",497,"Fergus Falls",-8418.04362882324,2599056.87709022,NA,NA,0
"rcp45_dry","myopic",498,"Fergus Falls",-45445.1172923527,2580571.66600978,NA,NA,0
"rcp45_dry","myopic",499,"Fergus Falls",-26931.580460588,2580571.66600978,NA,NA,0
"rcp45_dry","myopic",500,"Fergus Falls",-8418.04362882324,2580571.66600978,NA,NA,0
"rcp45_dry","myopic",501,"Fergus Falls",-26931.580460588,2562086.45492935,NA,NA,0
"rcp45_dry","myopic",502,"Fergus Falls",-8418.04362882324,2562086.45492935,NA,NA,0
"rcp45_dry","myopic",503,"Fergus Falls",10095.4932029415,2562086.45492935,NA,NA,0
"rcp45_dry","myopic",504,"Fergus Falls",-8418.04362882324,2543601.24384891,NA,NA,0
"rcp45_dry","myopic",505,"Fergus Falls",10095.4932029415,2543601.24384891,NA,NA,0
"rcp45_dry","myopic",506,"Fergus Falls",28609.0300347062,2543601.24384891,NA,NA,0
"rcp45_dry","myopic",507,"Fergus Falls",47122.5668664709,2543601.24384891,NA,NA,0
"rcp45_dry","myopic",508,"Huron",-341661.706600588,2432689.9773663,NA,NA,0
"rcp45_dry","myopic",509,"Huron",-323148.169768824,2432689.9773663,NA,NA,0
"rcp45_dry","myopic",510,"Huron",-304634.632937059,2432689.9773663,3,2040,2567.43108142358
"rcp45_dry","myopic",511,"Huron",-286121.096105294,2432689.9773663,8,2090,379.34386269847
"rcp45_dry","myopic",512,"Huron",-267607.559273529,2432689.9773663,NA,NA,0
"rcp45_dry","myopic",513,"Huron",-249094.022441765,2432689.9773663,NA,NA,0
"rcp45_dry","myopic",514,"Huron",-230580.48561,2432689.9773663,NA,NA,0
"rcp45_dry","myopic",515,"Huron",-360175.243432353,2414204.76628587,NA,NA,0
"rcp45_dry","myopic",516,"Huron",-341661.706600588,2414204.76628587,NA,NA,0
"rcp45_dry","myopic",517,"Huron",-323148.169768824,2414204.76628587,NA,NA,0
"rcp45_dry","myopic",518,"Huron",-304634.632937059,2414204.76628587,NA,NA,0
"rcp45_dry","myopic",519,"Huron",-286121.096105294,2414204.76628587,NA,NA,0
"rcp45_dry","myopic",520,"Huron",-267607.559273529,2414204.76628587,NA,NA,0
"rcp45_dry","myopic",521,"Huron",-249094.022441765,2414204.76628587,NA,NA,0
"rcp45_dry","myopic",522,"Huron",-230580.48561,2414204.76628587,NA,NA,0
"rcp45_dry","myopic",523,"Huron",-360175.243432353,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",524,"Huron",-341661.706600588,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",525,"Huron",-323148.169768824,2395719.55520543,9,2100,201.040441534315
"rcp45_dry","myopic",526,"Huron",-304634.632937059,2395719.55520543,3,2040,3176.87328898949
"rcp45_dry","myopic",527,"Huron",-286121.096105294,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",528,"Huron",-267607.559273529,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",529,"Huron",-249094.022441765,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",530,"Huron",-230580.48561,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",531,"Huron",-212066.948778235,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",532,"Huron",-193553.41194647,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",533,"Huron",-175039.875114706,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",534,"Huron",-156526.338282941,2395719.55520543,NA,NA,0
"rcp45_dry","myopic",535,"Huron",-323148.169768824,2377234.344125,5,2060,962.793412841446
"rcp45_dry","myopic",536,"Huron",-304634.632937059,2377234.344125,1,2020,3031.68288416446
"rcp45_dry","myopic",537,"Huron",-286121.096105294,2377234.344125,NA,NA,0
"rcp45_dry","myopic",538,"Huron",-267607.559273529,2377234.344125,NA,NA,0
"rcp45_dry","myopic",539,"Huron",-249094.022441765,2377234.344125,NA,NA,0
"rcp45_dry","myopic",540,"Huron",-230580.48561,2377234.344125,8,2090,206.018850924045
"rcp45_dry","myopic",541,"Huron",-212066.948778235,2377234.344125,NA,NA,0
"rcp45_dry","myopic",542,"Huron",-193553.41194647,2377234.344125,NA,NA,0
"rcp45_dry","myopic",543,"Huron",-175039.875114706,2377234.344125,NA,NA,0
"rcp45_dry","myopic",544,"Huron",-156526.338282941,2377234.344125,NA,NA,0
"rcp45_dry","myopic",545,"Huron",-304634.632937059,2358749.13304457,NA,NA,0
"rcp45_dry","myopic",546,"Huron",-267607.559273529,2358749.13304457,NA,NA,0
"rcp45_dry","myopic",547,"Huron",-249094.022441765,2358749.13304457,NA,NA,0
"rcp45_dry","myopic",548,"Huron",-230580.48561,2358749.13304457,NA,NA,0
"rcp45_dry","myopic",549,"Huron",-212066.948778235,2358749.13304457,NA,NA,0
"rcp45_dry","myopic",550,"Huron",-193553.41194647,2358749.13304457,NA,NA,0
"rcp45_dry","myopic",551,"Huron",-175039.875114706,2358749.13304457,NA,NA,0
"rcp45_dry","myopic",552,"Huron",-156526.338282941,2358749.13304457,NA,NA,0
"rcp45_dry","myopic",553,"Huron",-267607.559273529,2340263.92196413,NA,NA,0
"rcp45_dry","myopic",554,"Huron",-249094.022441765,2340263.92196413,NA,NA,0
"rcp45_dry","myopic",555,"Huron",-230580.48561,2340263.92196413,NA,NA,0
"rcp45_dry","myopic",556,"Huron",-212066.948778235,2340263.92196413,NA,NA,0
"rcp45_dry","myopic",557,"Huron",-193553.41194647,2340263.92196413,NA,NA,0
"rcp45_dry","myopic",558,"Huron",-175039.875114706,2340263.92196413,NA,NA,0
"rcp45_dry","myopic",559,"Huron",-156526.338282941,2340263.92196413,NA,NA,0
"rcp45_dry","myopic",560,"Huron",-175039.875114706,2321778.7108837,9,2100,247.78687751657
"rcp45_dry","myopic",561,"Huron",-156526.338282941,2321778.7108837,NA,NA,0
"rcp45_dry","myopic",562,"Iowa",28609.0300347062,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",563,"Iowa",47122.5668664709,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",564,"Iowa",65636.1036982356,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",565,"Iowa",84149.6405300004,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",566,"Iowa",102663.177361765,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",567,"Iowa",121176.71419353,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",568,"Iowa",139690.251025295,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",569,"Iowa",158203.787857059,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",570,"Iowa",176717.324688824,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",571,"Iowa",195230.861520589,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",572,"Iowa",213744.398352353,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",573,"Iowa",232257.935184118,2266323.07764239,NA,NA,0
"rcp45_dry","myopic",574,"Iowa",65636.1036982356,2247837.86656196,NA,NA,0
"rcp45_dry","myopic",575,"Iowa",84149.6405300004,2247837.86656196,NA,NA,0
