"rcp45_2014","rcp45_2020","rcp45_2030","rcp45_2040","rcp45_2050","rcp45_2060","rcp45_2070","rcp45_2080","rcp45_2090","rcp45_2100"
0.39212477430112,0.395944839229293,0.39770294382006,0.40679190678214,0.405069373745834,0.408379907953306,0.402095148687051,0.3988871442542,0.402310793543159,0.404095853740939
0.403450314135536,0.405669741169621,0.410608894586225,0.413513166357401,0.411713664190566,0.411408290396043,0.407816178820331,0.404146605774236,0.395389520902159,0.397191730938191
0.289366615529283,0.291309716820239,0.288352149259854,0.286704000569842,0.294879714130837,0.297518655748959,0.298534004127294,0.302730052590736,0.30055587979491,0.301891823474923
0.514294847299004,0.518625263514301,0.52464424131597,0.523765168506426,0.527686696472871,0.532893518656836,0.537083084645532,0.537963019049821,0.545945489218071,0.553568674377772
0.493127515837225,0.509522802234554,0.516017339306989,0.520182493444584,0.524686336373498,0.531156871878045,0.534255617891601,0.537191276328477,0.539435238298625,0.54258728010139
0.238330850877897,0.243582024677054,0.243510122544191,0.255337254119161,0.273403603523879,0.27816420168672,0.282142451307192,0.291490344004222,0.293601948610253,0.297367363814618
0.324587849669606,0.332168570516888,0.337995576803769,0.341324450670808,0.338125144242047,0.340549835966982,0.341931423654305,0.343688461508722,0.344216988342127,0.349633054964097
0.287370321019922,0.287719554089783,0.288240080400559,0.290131896290043,0.282055799492866,0.281538924702675,0.292415040306915,0.306746745748151,0.306068978396463,0.319413624486816
0.466552077247786,0.473487299517986,0.471208832729728,0.475124985986098,0.477991101418579,0.483267056323728,0.480646495393493,0.483898851441537,0.491664856187256,0.495520943981423
0.510299181156191,0.517043170421384,0.522055108079758,0.522278507288568,0.520480769339543,0.529825133600952,0.533793310768575,0.537230499403522,0.544448242693349,0.549084237844775
0.395596713924104,0.404294923155291,0.42653219117673,0.430952705585333,0.444994320281685,0.45574197621232,0.474461558032662,0.482304080597376,0.4739784495508,0.496669285662853
0.746997392049481,0.747568670393553,0.751784248337875,0.760667700439178,0.764481282892606,0.770615755418389,0.773917304423524,0.77939212360142,0.781928986756453,0.781256778742284
0.716934053820119,0.716957686133118,0.71720451251332,0.717657136952548,0.718055768121106,0.718137168310322,0.71823957499998,0.718415504441188,0.718433885129076,0.718449640004408
0.560859940419148,0.555219695050266,0.543169841233786,0.543209228422117,0.541363282195709,0.540110933720094,0.542208957951815,0.540531063728949,0.53487243767218,0.53123129725266
0.358412787469463,0.359765080935466,0.360571205389957,0.360712999267946,0.359849106937237,0.361624689592826,0.361047174943935,0.360950307077635,0.361771447897677,0.356046273903958
0.000328104205655602,0.000328104205655602,0.000328104205655602,0.000328104205655602,0.000328104205655602,0.000328104205655602,0.000330730018210948,0.000335981643321639,0.00034648489354302,0.00034648489354302
